NU_INSCRICAO,NU_IDADE,TP_SEXO,TP_COR_RACA,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q006,Q024,Q025,Q026,Q047
6cc6db3c34ae993c481374d4bd827aa3d600fd37,33,2.0,1,1,1,1,493.7,491.7,501.2,484.0,1,80.0,60.0,80.0,80.0,60.0,360.0,2,6,2,2,2,2,1
478202d6b2889ba8f6303d4de7fda897bcf40a4f,19,1.0,3,2,0,2,460.5,559.0,529.8,363.7,1,120.0,80.0,80.0,120.0,20.0,420.0,5,5,14,4,2,1,3
623e475c25e1e3c52a12ec8fddc11f380882fbdf,18,1.0,3,1,1,1,575.0,616.2,556.1,728.8,0,120.0,160.0,140.0,120.0,120.0,660.0,5,7,14,1,2,1,2
efd86c1024d904ee446ffa24e7996ba87e63b3fa,17,1.0,2,2,0,2,478.8,479.2,514.7,501.3,1,120.0,120.0,120.0,120.0,120.0,600.0,4,5,5,1,2,1,1
d0140eda5e7dd120a67c8c42d6b94fa6355b15f3,16,1.0,3,3,0,1,559.0,646.7,603.4,576.0,0,120.0,120.0,120.0,120.0,120.0,600.0,6,7,4,2,2,1,4
f4768aead579b9ce37596800ced54aba1dd04540,19,2.0,2,1,3,1,460.4,501.2,383.8,437.3,0,80.0,80.0,80.0,80.0,40.0,360.0,6,6,3,1,1,1,1
13b6611d0c7fca1cf9ed402526a6a4ba3fd5b518,18,2.0,3,3,0,1,403.3,438.8,449.6,476.2,0,120.0,120.0,120.0,120.0,120.0,600.0,5,2,2,1,2,1,1
adaa611a50d023580e230619ddaa97fde5d87b9f,18,2.0,5,2,0,2,405.3,486.8,527.2,362.4,1,140.0,120.0,100.0,120.0,40.0,520.0,2,3,2,1,1,1,1
69fcf0b86a82671d11b73d9849953ca17a043caa,25,2.0,1,1,8,1,518.9,589.9,657.6,519.9,0,140.0,140.0,140.0,120.0,160.0,700.0,6,5,6,3,2,2,1
dd4e605a2328068fe258475b670d1e47289eb244,24,2.0,1,1,5,1,491.9,593.7,589.8,513.4,0,120.0,140.0,120.0,120.0,80.0,580.0,4,5,1,2,2,2,1
00e3220ed4a0f76a9076d28531cdfae81a3774b0,17,2.0,2,2,0,2,515.3,554.5,546.2,457.8,1,160.0,160.0,140.0,140.0,140.0,740.0,5,5,3,1,1,1,1
f2f2f3ff74e8165b54e29fcade3a23ae75f899a3,22,2.0,3,1,3,1,410.3,534.4,427.3,465.3,1,120.0,100.0,120.0,120.0,40.0,500.0,2,2,2,1,2,3,1
09ea3801fb910973dc6e38e693fd175a8972a4c8,16,2.0,3,3,0,1,449.6,528.7,458.8,436.4,1,120.0,120.0,120.0,120.0,160.0,640.0,3,3,3,2,1,1,5
702237faa9aecdc86e9cc64d4d750c5c8dabfb1b,17,2.0,1,2,0,3,535.6,550.2,506.9,440.7,1,120.0,80.0,80.0,80.0,40.0,400.0,6,6,5,2,2,1,4
f27a1b0bdbfd667990eb610ca1e097d4f042b5c2,23,2.0,1,1,6,1,466.2,558.0,484.9,560.3,1,140.0,120.0,100.0,100.0,100.0,560.0,8,3,2,1,1,2,1
096e5ecdd100d4a6470c4b8f15e797ce1ef0fb12,21,2.0,3,1,3,1,524.2,525.8,443.7,449.0,0,140.0,120.0,120.0,120.0,100.0,600.0,2,5,2,2,1,2,1
1a157ee2a7874c3a86969726e288c5c1c1e2a5fb,23,1.0,3,1,5,1,442.9,445.3,524.4,530.1,1,120.0,100.0,100.0,120.0,80.0,520.0,2,2,2,1,2,3,1
30b0a1121084b2d7c0764fcdb96b71bd8e87757a,17,2.0,2,2,0,3,462.3,520.0,554.0,424.2,1,160.0,120.0,140.0,160.0,120.0,700.0,7,5,4,1,1,1,5
628a4c398c0efb8f9c2608e6def19b9622828f56,17,1.0,2,2,0,2,524.4,496.6,554.1,449.2,0,120.0,100.0,80.0,120.0,80.0,500.0,5,5,3,1,1,1,1
11747a317351c6c6549142f611cc6614c1613b12,52,2.0,1,1,6,1,424.9,538.5,582.4,437.5,1,140.0,120.0,120.0,120.0,60.0,560.0,2,7,4,1,1,3,1
a2c4365bcbc75d8224e4af724ce0ae8657f7bde4,19,1.0,3,1,1,1,633.5,664.5,597.9,550.5,1,120.0,160.0,160.0,160.0,160.0,760.0,7,5,4,2,2,1,1
d2b5893aee396d64775152aa0ef0c6f74faa3c10,37,2.0,2,1,10,1,519.1,554.1,473.0,363.9,1,120.0,120.0,120.0,120.0,100.0,580.0,3,1,3,2,2,3,1
7035df59ec3d8a7ea8bc7d8ce8de9bc175b670d3,17,2.0,1,2,0,2,468.6,533.2,527.0,454.7,1,120.0,120.0,100.0,120.0,80.0,540.0,2,8,3,1,1,1,1
a46984d38452e92d96e90f5900b70bd85a8a2922,18,2.0,1,2,0,2,514.5,621.6,541.2,495.5,1,120.0,140.0,120.0,140.0,80.0,600.0,3,3,5,1,2,3,1
78ffe83d7a09d7a6c233139fa25eb9aebf86340b,19,2.0,3,1,1,1,551.9,502.7,569.0,550.7,0,120.0,100.0,100.0,120.0,80.0,520.0,5,4,8,1,2,1,2
a83bb7e0a49281d6438e4521f8c7c907ab1e279e,19,2.0,1,1,1,1,499.7,597.6,497.2,541.4,1,160.0,160.0,140.0,140.0,120.0,720.0,2,4,4,1,1,1,1
eebf93dbf6cb239796f56ec1b398362911d9cd54,30,1.0,3,1,10,1,393.6,521.7,550.5,419.5,1,80.0,60.0,80.0,80.0,0.0,300.0,8,3,2,1,1,3,1
07192a8d5d9069ee371156351e963b8a2c04f7bb,17,2.0,1,2,0,3,528.0,629.0,562.1,691.9,0,120.0,120.0,140.0,120.0,60.0,560.0,6,7,7,2,2,1,4
11e27239370631593b24acf6c03e4dc0dae3d569,16,2.0,1,3,0,1,543.6,629.1,590.6,429.5,1,160.0,160.0,160.0,160.0,100.0,740.0,2,2,3,2,1,1,1
bd78cf68615e5e468e7252cd18a91a024d96f847,15,1.0,4,3,0,1,530.7,565.3,555.6,488.6,1,120.0,120.0,120.0,140.0,80.0,580.0,5,5,3,2,2,1,4
2672d5d3d77c873861db77d487f9ee957d271bc8,19,2.0,4,1,1,1,462.6,535.5,570.5,464.0,1,120.0,120.0,100.0,120.0,100.0,560.0,2,2,4,2,2,2,1
3f2358aff11c50b5ffe8841a7b7438cb9b4e5e23,30,2.0,2,1,10,1,377.9,563.0,543.6,521.4,1,120.0,80.0,80.0,120.0,80.0,480.0,5,5,4,2,1,2,1
4caa298a04f95385bab371187faaeffb20fb1de7,17,2.0,3,2,0,2,397.7,485.0,447.2,437.3,1,120.0,80.0,80.0,120.0,40.0,440.0,2,5,2,2,2,2,1
142da8549c2046f5c2f5c63c13569d0b7b961120,18,2.0,3,1,1,1,428.9,501.3,512.9,362.5,1,120.0,120.0,120.0,120.0,80.0,560.0,5,4,2,2,2,1,1
7e39713e026c7cc8e0faa3d79538cb4abe5c894b,27,2.0,3,1,1,1,414.6,446.1,466.1,449.2,0,160.0,120.0,120.0,160.0,100.0,660.0,3,6,2,1,2,3,1
3d5b65a193f3423debb5b811b22f28b6d737a057,16,2.0,2,2,0,2,453.8,425.9,483.5,490.2,1,80.0,100.0,80.0,80.0,80.0,420.0,5,5,2,1,1,1,1
55101e41fce8fd63b60cfced7afee24142f12a6d,46,1.0,2,1,10,1,452.0,497.4,489.8,441.0,0,80.0,100.0,100.0,120.0,40.0,440.0,2,2,3,1,1,3,1
1e8c1379be30b9fd80fb21f1b125fd322a9532aa,20,2.0,1,1,1,1,468.3,546.0,539.3,606.9,0,120.0,120.0,120.0,120.0,120.0,600.0,5,4,5,2,1,1,1
90b73eeb460a46b6ac1f7dcb8a496b1375b6c033,16,1.0,3,3,0,1,365.9,463.3,458.3,522.4,0,160.0,120.0,120.0,120.0,80.0,600.0,2,3,2,1,2,1,1
00be2bca8f37061c5a94a6ad418f1b2b7452cd67,16,1.0,0,2,0,2,457.4,543.4,587.8,404.1,0,120.0,100.0,80.0,100.0,60.0,460.0,8,8,4,2,2,1,1
79fa3f7e100bc024dba8ce8bd342fc59f9a4a6ad,17,1.0,1,2,0,2,474.9,448.9,527.3,528.8,1,120.0,100.0,100.0,80.0,60.0,460.0,8,3,8,2,2,1,1
d31d867442f2032e5b246740588571a9100c20f6,30,2.0,3,1,10,1,464.9,458.5,490.4,449.6,1,120.0,120.0,100.0,120.0,80.0,540.0,1,1,3,2,2,1,1
c3806084b7dcbd35f063ffcb1b9f82668386eeab,18,1.0,3,1,1,1,502.6,591.3,501.7,496.2,1,100.0,120.0,80.0,120.0,100.0,520.0,2,3,5,3,2,2,1
f15ee0e069d7f18fe89ea112de8e5d2230ee4cd9,19,2.0,1,1,1,1,749.4,731.3,731.2,814.5,1,160.0,140.0,120.0,120.0,120.0,660.0,5,5,3,3,2,1,1
6bced173da44b0c74c575c061d57eb00b185d961,16,1.0,1,3,0,1,490.1,518.9,537.8,430.4,1,120.0,120.0,80.0,100.0,40.0,460.0,5,5,3,2,1,1,1
5a68f7acf7e1d4ba93d00e5e8cf09ddf25faf26a,17,2.0,1,2,0,2,485.9,525.9,512.7,469.5,0,140.0,120.0,100.0,100.0,100.0,560.0,4,4,7,2,2,2,1
9aad5dc223f94b2987a63ca19f92c19c5d5b9e36,17,2.0,1,2,0,3,698.8,657.0,519.4,867.1,0,160.0,140.0,160.0,180.0,160.0,800.0,6,6,10,3,2,1,4
8e88eb46f8666802c40d177f257e36c8d206b8d6,18,2.0,3,3,0,1,452.0,540.1,526.5,378.5,0,120.0,120.0,120.0,120.0,100.0,580.0,2,2,7,1,1,3,1
af2ef5d950871dc24f10cb6a2ee860ea15836be5,17,2.0,1,2,0,2,487.5,526.6,501.4,371.4,1,120.0,100.0,80.0,120.0,80.0,500.0,5,5,2,2,1,1,1
43ef53eac665c7c2a73b3e116420173957e2794f,17,2.0,3,2,0,2,426.8,420.9,422.5,392.5,0,120.0,120.0,80.0,120.0,80.0,520.0,8,8,2,2,1,1,1
8730cfcb9e8564fbb5581edb6d581c2f6bb9fbbf,51,2.0,3,1,10,1,465.3,640.1,573.7,541.2,0,140.0,160.0,140.0,120.0,160.0,720.0,1,2,4,2,2,2,1
8d993aa1d97b403ea03607b413b072ab82a431c2,24,2.0,2,1,1,1,379.7,356.4,389.8,426.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,2,2,2,1
0f9d50da672d7c7c19c4b0cceacaf659bf339104,18,2.0,3,2,0,2,526.3,536.3,526.2,508.7,1,140.0,120.0,120.0,120.0,40.0,540.0,8,2,3,2,2,3,1
0f8b394ebec08cf87dbd36dbb5784b7110756df0,25,2.0,3,1,7,1,456.9,588.3,490.5,509.1,1,140.0,160.0,140.0,140.0,100.0,680.0,4,5,2,2,1,2,1
98038ea35d2c24832bfc73c206175759a3a1337a,23,2.0,3,1,6,1,469.2,554.6,446.2,348.1,1,120.0,120.0,120.0,120.0,0.0,480.0,2,3,3,2,2,3,1
3df14fed5cab0ba5f34e5bc3cb48fe02a0b359dc,52,2.0,2,1,10,1,390.3,485.0,473.9,516.6,1,120.0,40.0,80.0,120.0,80.0,440.0,3,3,2,2,2,3,1
a227cf5b15892807d4d1b5e82505dadedfba9a95,27,2.0,3,4,0,1,499.8,392.9,453.5,450.1,1,120.0,100.0,120.0,100.0,120.0,560.0,2,5,3,1,1,1,1
22d78e34d3dda813fd5c1872c4a32ee5f6428c30,19,1.0,1,2,0,2,385.7,557.3,587.7,623.3,0,140.0,120.0,120.0,140.0,80.0,600.0,5,4,8,3,2,1,1
9013b6392443998048e5606436deb48280000d3b,21,1.0,3,4,0,1,392.3,430.8,543.0,360.1,0,120.0,120.0,120.0,100.0,60.0,520.0,5,5,3,1,1,3,3
27343d2b65eddffda1fa35f5bc4f90713943b36f,22,1.0,2,1,3,1,412.0,545.7,540.1,427.5,1,120.0,120.0,100.0,120.0,60.0,520.0,4,2,2,1,1,2,1
98dcc0703abedac950a2f78197a0e2aa7dcf617f,61,1.0,3,4,0,1,484.6,632.8,500.0,407.1,1,120.0,80.0,80.0,80.0,20.0,380.0,2,1,3,2,2,2,1
d500d074b90738c89063df35fe6e372e087283dc,17,1.0,1,2,0,2,483.8,580.3,533.1,496.0,1,120.0,100.0,60.0,100.0,80.0,460.0,3,3,2,1,1,1,1
94d76bf05a427394f192d4870aa68186df386bb4,24,2.0,2,1,4,1,446.8,489.5,479.3,519.6,1,100.0,120.0,100.0,80.0,80.0,480.0,5,2,2,1,1,1,1
7662d2f07fcc3b2d120c03119940d558708d24a5,65,1.0,1,4,0,1,364.6,520.2,522.7,402.7,0,100.0,80.0,80.0,80.0,60.0,400.0,4,2,6,2,2,2,1
1aece4fcfb797f56e8c1b19d91b47e98643b9b82,17,1.0,1,2,0,2,435.9,399.8,391.4,395.1,0,80.0,80.0,100.0,60.0,40.0,360.0,3,3,3,1,2,1,1
f65ddbccf0cdb8b8b3d138f0a2b8cbeabe5b3cf1,16,1.0,1,3,0,1,383.6,367.1,470.6,362.2,1,120.0,80.0,80.0,80.0,40.0,400.0,8,4,3,2,2,3,1
4c20a6442e816b8c2dd14c8b20b1603171b93679,18,1.0,3,1,1,1,542.8,550.1,518.6,432.5,0,120.0,120.0,120.0,120.0,80.0,560.0,5,6,6,2,2,1,1
19e04d6b035f0c812ca9b2ce1f70f86b9f7d0bd2,36,2.0,1,1,10,1,494.9,595.1,562.9,548.3,0,120.0,100.0,80.0,120.0,60.0,480.0,2,4,1,2,2,2,1
a0f90d879b34357e9b74709930bf7a23fa2851f0,19,1.0,3,2,0,2,420.3,427.9,486.9,512.8,1,0.0,0.0,0.0,0.0,0.0,0.0,8,8,2,2,2,1,1
21f2fae2b45d5172522c7b2470b8dc11fed95b38,39,1.0,1,1,10,1,689.1,717.4,624.0,688.9,1,160.0,160.0,160.0,160.0,200.0,840.0,7,6,1,3,2,2,4
f2ee0e79818c3dcceb823c143d1bd522b277f7ad,20,1.0,3,4,0,1,429.0,464.9,429.9,400.0,1,80.0,80.0,80.0,60.0,20.0,320.0,4,3,3,1,2,2,1
31526b55630deb01086dac15c6f2b20fa5ac3ab5,18,2.0,3,2,0,2,590.0,598.1,516.2,376.3,1,160.0,160.0,160.0,160.0,120.0,760.0,4,2,4,1,2,1,1
96853a199561b21bbfb2b70e92f13e821a575904,18,1.0,3,2,0,2,430.7,581.1,528.8,516.0,1,120.0,120.0,100.0,120.0,40.0,500.0,4,5,2,1,1,2,1
f4b1623d9411d13e1b36a9f7c6db4385716ae103,18,2.0,3,2,0,3,508.3,516.0,507.6,425.7,1,140.0,160.0,140.0,120.0,120.0,680.0,5,7,4,2,2,1,4
c211d76134e7ebca536d72e8bdcaf3766b8f518e,18,2.0,1,1,2,1,451.7,520.9,478.0,462.1,1,120.0,120.0,100.0,120.0,80.0,540.0,2,4,4,2,2,1,1
00497d4675d7ee765cca1f45713dd99d3a545779,20,2.0,1,1,2,1,543.0,591.5,589.6,461.4,0,160.0,120.0,120.0,120.0,80.0,600.0,5,5,3,2,2,2,1
3611d06a01f2431dadf0860fca44c5a147beb032,16,2.0,3,3,0,1,470.1,396.7,471.0,379.1,1,120.0,120.0,80.0,80.0,40.0,440.0,1,4,2,1,1,1,1
7ea43f87a99ecf768a3b1526b467f05cbfa642e8,26,2.0,3,1,7,1,425.0,525.0,551.5,405.0,1,120.0,100.0,120.0,100.0,120.0,560.0,8,5,3,2,2,3,1
8fa05f285881e4bb8bbb62e1979a492b34d08b15,17,1.0,1,2,0,2,561.4,490.6,486.0,501.0,1,160.0,160.0,120.0,180.0,160.0,780.0,2,5,2,1,1,1,1
5d7a42765ba5d42ee8b6d33708437406961ae7c0,17,2.0,3,2,0,2,496.7,471.0,540.3,476.1,0,120.0,120.0,120.0,120.0,20.0,500.0,5,5,2,1,1,1,1
8219cc817939492c54dcd8c9c42741f637496243,18,2.0,3,1,1,1,439.1,427.6,471.5,332.7,1,120.0,120.0,100.0,100.0,60.0,500.0,5,1,2,2,2,1,1
1eaeb97350a2615c3919810e6d06a7946e5e757b,16,2.0,1,3,0,1,551.6,619.3,591.0,544.9,1,160.0,120.0,160.0,160.0,80.0,680.0,5,5,6,2,2,1,1
66adec4482fabe298be41e5f138c78bc1330b382,22,1.0,2,1,3,1,515.4,574.8,472.7,494.1,1,160.0,160.0,160.0,160.0,160.0,800.0,2,6,3,2,1,2,1
d3482274728d8b4a95120d3fbc9655f151321cd8,24,2.0,2,1,5,1,525.5,627.0,583.5,514.8,1,140.0,160.0,140.0,120.0,80.0,640.0,5,7,7,3,2,1,4
553afd58ecd8fd03830c67c9d008310a1fbfff5e,18,2.0,3,1,1,1,474.7,594.1,560.9,653.4,1,140.0,160.0,140.0,160.0,160.0,760.0,2,5,3,2,2,1,1
9db926a386362a49f7d6d790a1977d407f398bf2,17,1.0,1,2,0,2,522.6,523.7,540.1,357.0,1,140.0,120.0,120.0,120.0,40.0,540.0,3,5,2,2,2,1,1
bcd7062b832c41ded6d013ebb76d344bfbce9f71,17,1.0,1,3,0,1,451.5,360.4,522.6,497.7,1,120.0,100.0,60.0,120.0,80.0,480.0,3,3,3,1,1,1,1
267f8cd72a53fc019106253c454f157c4e179a38,24,1.0,3,1,4,1,469.4,557.6,563.8,425.7,1,120.0,120.0,120.0,120.0,80.0,560.0,1,1,7,1,2,3,1
283ad9eaa19ee6b684311f4bace7e437c6272e41,17,1.0,3,3,0,1,373.4,516.9,394.7,481.7,1,100.0,100.0,100.0,120.0,60.0,480.0,8,2,2,1,1,1,1
4d90a1910ffb39e02fbf66176fe103c7cbcfa327,28,2.0,3,1,10,1,364.2,447.9,539.2,449.2,1,160.0,120.0,140.0,120.0,180.0,720.0,3,2,3,1,1,2,1
e3410956c3a0878c0286930da011df7010261a7e,17,2.0,3,2,0,2,424.3,564.7,570.5,570.4,1,140.0,120.0,120.0,140.0,80.0,600.0,2,5,2,1,1,1,1
3d6647f54d198e4713b3928c1cea50e5d1ea0fa6,18,1.0,2,2,0,2,544.2,570.9,414.7,582.2,1,80.0,60.0,40.0,80.0,20.0,280.0,3,4,3,2,2,2,1
d92f18d8d00a175cae616b08f3f3c8ac440ed2e2,16,1.0,1,3,0,1,470.9,608.3,576.3,336.3,0,120.0,120.0,120.0,120.0,80.0,560.0,8,5,6,3,2,1,1
ed0fa5ceb6a9992f9d13d15fd5fa1346a18c4ebc,16,2.0,4,3,0,1,391.5,477.1,514.0,414.6,1,120.0,100.0,80.0,120.0,100.0,520.0,3,4,2,1,2,2,1
2fb7ac919666a22d32a412ac406af2904d52596e,18,2.0,3,2,0,2,408.8,474.7,454.7,407.8,0,120.0,100.0,120.0,120.0,60.0,520.0,2,3,2,1,1,1,1
204b7a6dfa31426c7898183b6c7cce2d5f642ba3,23,2.0,2,1,6,1,593.3,609.0,623.3,724.1,1,140.0,140.0,140.0,140.0,40.0,600.0,2,5,2,1,2,2,1
07783d62ce9c2b251110801ad837eb830c8966cc,18,2.0,3,2,0,2,527.9,613.2,582.6,545.2,0,160.0,160.0,140.0,180.0,80.0,720.0,5,5,7,2,2,1,1
097972be8eb3cbd932906ce3980a28ec16191a38,27,1.0,3,1,10,1,544.9,562.0,540.9,513.5,1,120.0,140.0,120.0,120.0,100.0,600.0,2,2,2,1,1,3,1
b333507ae6375d8edae652e16353f8588baaf368,19,1.0,3,3,0,1,411.2,527.9,453.3,477.4,1,120.0,120.0,80.0,100.0,40.0,460.0,3,2,1,2,2,1,1
172e9ce84fef569533cde308e0222914d7e2eb09,17,2.0,5,3,0,1,424.2,439.7,530.2,414.6,0,120.0,100.0,80.0,80.0,20.0,400.0,2,5,2,2,2,1,1
dd3fb395131a385fa9ecd9db0f3b450cfa1ed563,18,1.0,3,2,0,2,492.6,582.1,564.8,427.6,1,120.0,100.0,100.0,120.0,60.0,500.0,2,3,3,2,2,2,1
b2198c71e889f454de1f983e816277fe3d39f479,17,1.0,3,2,0,3,417.9,574.4,489.6,572.1,0,160.0,160.0,160.0,160.0,120.0,760.0,4,4,9,3,2,1,4
3661db29e5ea473cade0d014c0746e2323af3c99,17,1.0,3,2,0,2,426.5,523.9,452.7,487.3,1,100.0,120.0,80.0,80.0,80.0,460.0,2,2,2,2,2,1,1
4598774109847bfa2d95eeb87f679fefaa9b1af0,16,2.0,1,3,0,1,446.4,445.2,384.4,459.2,1,80.0,60.0,60.0,80.0,0.0,280.0,2,2,2,1,1,1,1
f366216599b56601c3f26ba4360aa0f3367022b3,18,2.0,1,1,2,1,485.8,455.6,500.4,522.6,1,140.0,120.0,120.0,160.0,80.0,620.0,5,6,6,2,2,1,1
8e564d3afd8cdc367eafa29b5e1f75eebdb74ee5,40,2.0,3,1,10,1,419.1,511.5,527.7,411.6,1,120.0,120.0,100.0,120.0,80.0,540.0,8,3,4,2,1,3,5
ec69c56ce72ac0f09702fcbfd6fb5c80653cdec9,22,2.0,3,1,3,1,436.7,558.3,535.2,431.7,1,120.0,80.0,60.0,100.0,60.0,420.0,5,5,4,1,1,3,1
b3fc91872f5a4a3bcb17d0461fd08154821b32d1,17,1.0,1,2,0,2,383.6,503.7,421.6,358.3,1,120.0,120.0,100.0,100.0,120.0,560.0,3,4,4,2,1,1,1
22ff925f5c1b84ff4a8dfd8e52878202140f87f1,26,1.0,1,1,9,1,530.3,717.6,628.6,620.6,1,160.0,160.0,160.0,160.0,80.0,720.0,3,2,3,2,2,2,1
aa49f7eb7e52192d87e027085fcc20259fe28156,21,2.0,3,1,4,1,419.9,505.2,512.7,423.4,1,120.0,100.0,80.0,120.0,60.0,480.0,4,4,5,2,2,3,1
21b58fdf4a1fd4ff8ffa6ddda84bc638b35041f2,19,2.0,1,1,1,1,560.6,579.2,538.9,482.3,1,140.0,140.0,120.0,160.0,80.0,640.0,5,5,3,2,2,1,4
0477c53def6a9fa31116999ac63240ed08fb6b68,19,2.0,3,1,2,1,446.3,472.7,492.9,410.1,1,120.0,120.0,120.0,100.0,80.0,540.0,8,2,2,1,2,1,1
482b7bf0b66a37b06f1ef2bc7dc13ad46306a260,18,2.0,1,1,1,1,593.7,568.9,577.4,708.9,1,140.0,120.0,100.0,120.0,120.0,600.0,5,6,5,2,2,1,4
35a28a7d946fc5d7f82b5baffdb0f2a41ac344a8,39,2.0,1,1,10,1,436.4,565.8,549.8,431.6,1,0.0,0.0,0.0,0.0,0.0,0.0,2,3,6,3,2,2,1
507d101428e8fd91feb80701852067047214889e,19,2.0,1,1,2,1,512.6,601.8,599.6,569.0,1,160.0,140.0,140.0,160.0,40.0,640.0,3,4,2,2,2,3,1
163a2089480ba5df1947c8ca02ec0b0b0cee8db3,17,2.0,3,3,0,1,427.3,511.0,459.9,479.5,1,100.0,80.0,80.0,80.0,80.0,420.0,3,3,2,1,1,1,1
e21476630e1cb2a7a5dc4ba66cdf819cdd98ec08,33,2.0,3,1,2,1,365.4,468.1,407.9,419.7,1,80.0,40.0,60.0,80.0,40.0,300.0,5,2,3,1,1,1,1
6bcd6db52bdc96c7a0116c5f24ce03b51d256d99,16,2.0,3,3,0,1,440.1,461.2,473.6,415.3,1,80.0,80.0,80.0,80.0,40.0,360.0,3,7,5,1,1,1,1
96a43f8a4f154c678288a7189867446ba0890b61,25,2.0,3,1,8,1,422.2,369.0,498.1,429.2,1,100.0,80.0,80.0,80.0,40.0,380.0,5,5,5,1,1,2,1
18d6b9f4d5700138401b9a04871722d6f5e6612a,15,2.0,1,3,0,1,450.9,509.9,499.9,363.6,0,140.0,120.0,120.0,140.0,40.0,560.0,8,7,2,2,2,1,1
cf61d58c11210ff2404b573925f24578aa564fa4,24,2.0,3,2,0,2,479.9,508.9,477.4,478.7,1,120.0,80.0,80.0,120.0,60.0,460.0,2,3,2,1,2,2,1
ad258874ebeb3b08d9610aef75b394c52e0f7a81,18,2.0,0,1,1,1,502.4,633.5,577.1,497.7,0,160.0,140.0,140.0,140.0,120.0,700.0,2,3,4,2,2,1,1
d9d1f87e94b06216c7abcd772c3377b8df8c5f57,19,1.0,3,2,0,2,412.2,489.6,388.9,365.3,1,120.0,120.0,120.0,140.0,120.0,620.0,8,8,2,1,1,1,1
2166f8c647e7d237a778958cc6642f7261739439,18,2.0,3,2,0,2,400.0,454.3,440.2,347.4,1,120.0,120.0,100.0,80.0,60.0,480.0,5,4,4,1,1,1,1
d0ce202d4c187aee490e9e479dc2d67002d34893,18,2.0,1,2,0,3,560.6,596.0,560.4,599.4,0,140.0,120.0,120.0,120.0,40.0,540.0,6,6,9,3,2,1,4
0a4931e140f33ba54344e4ed62bbb57cc627303c,18,1.0,3,3,0,1,398.7,391.3,463.7,467.5,0,120.0,80.0,80.0,100.0,60.0,440.0,2,6,4,1,1,3,1
b594c2571dae1a5c3aa3ca6ce16a43096f7ec4e3,17,2.0,1,2,0,2,501.5,556.4,485.0,373.5,1,120.0,120.0,120.0,100.0,60.0,520.0,5,5,10,2,2,1,1
dc07e13d71dfbe61e23f2bde26a8189b3a26cb75,26,1.0,3,1,1,1,485.8,523.2,501.1,391.9,1,100.0,120.0,100.0,100.0,100.0,520.0,2,2,1,1,1,1,1
3a3ed3c43ff01e85521b1997d4b1ab085d81eea8,18,2.0,3,1,2,1,605.5,555.0,573.8,771.1,1,160.0,160.0,140.0,160.0,140.0,760.0,5,7,7,3,2,2,1
eb58a68662911379e908532e4fc125b9f3e93b6c,18,2.0,3,2,0,2,416.4,467.4,505.2,400.2,1,120.0,80.0,80.0,100.0,40.0,420.0,5,3,2,1,1,1,1
e3365311e807010e547be2515b42a2f26c5f3a68,20,1.0,3,1,3,1,432.9,581.3,422.5,608.0,0,120.0,120.0,100.0,100.0,100.0,540.0,2,3,2,1,1,1,1
8afd1113a5840f6d660757cb787d14fe6e9dcffc,19,1.0,1,2,0,2,443.9,571.3,589.3,416.5,0,140.0,120.0,100.0,120.0,100.0,580.0,8,8,3,2,2,1,1
5cf5ee34cb39d9a13a283953e53c9e6e688da17d,18,2.0,1,2,0,2,521.2,576.0,491.4,386.0,1,120.0,120.0,120.0,120.0,100.0,580.0,3,3,2,1,1,3,1
0a1be046ac2f46a230c3cd90da527242349c84db,16,2.0,2,3,0,1,449.5,474.8,565.1,448.1,0,120.0,120.0,120.0,100.0,40.0,500.0,3,3,2,1,1,1,1
b79a10f59b1cdc26ffd709243daf4f27cefdb04a,18,2.0,1,2,0,2,474.4,577.2,590.2,431.5,0,140.0,120.0,120.0,120.0,80.0,580.0,4,5,1,1,2,1,1
687a20f005e414c156ae63a1dcd6653b377c329a,16,2.0,3,3,0,1,446.4,505.5,510.4,413.8,1,100.0,80.0,80.0,100.0,40.0,400.0,3,3,2,1,1,1,1
0ca6d3612fa2676c2c48093aa18d2250061ced05,16,2.0,3,3,0,1,593.9,434.8,509.7,466.3,0,160.0,120.0,120.0,120.0,80.0,600.0,3,5,2,1,1,1,1
ca131dbe004385a721af493f30e8df34cb45b1d2,20,1.0,1,1,3,1,415.5,502.9,541.3,510.8,0,120.0,60.0,80.0,80.0,40.0,380.0,4,5,6,2,2,1,1
95b7a1aded590df684eb465f28d4d37945c64f51,18,2.0,3,2,0,2,399.9,516.0,441.5,534.6,1,120.0,120.0,120.0,120.0,60.0,540.0,5,4,2,1,1,1,1
d4a17672e2afd67843d6151934e9bb0c5a2c6822,18,2.0,3,2,0,3,465.2,510.3,520.4,490.7,1,120.0,140.0,120.0,120.0,40.0,540.0,4,5,5,1,2,3,4
fe447c6c0c10676159f06e0bf69582523033a03b,21,1.0,3,3,0,1,571.7,619.5,549.9,520.8,1,120.0,120.0,80.0,120.0,80.0,520.0,4,5,5,2,2,3,1
